OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:120, 0
OUT:120, 0
IN:120, 0
OUT:120, 0
ipc_call mid 7, msg 458755 start
ipc_call mid 7, msg 458755 end
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
ipc_call mid 6, msg 393218 start
ipc_call mid 6, msg 393218 end
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:120, 0
OUT:120, 0
IN:120, 0
OUT:120, 0
ipc_call mid 6, msg 393218 start
ipc_call mid 6, msg 393218 end
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
ipc_call mid 7, msg 458755 start
ipc_call mid 7, msg 458755 end
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:120, 0
OUT:120, 0
IN:120, 0
OUT:120, 0
ipc_call mid 6, msg 393218 start
ipc_call mid 6, msg 393218 end
ipc_call mid 7, msg 458755 start
ipc_call mid 7, msg 458755 end
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:120, 0
OUT:120, 0
IN:120, 0
OUT:120, 0
ipc_call mid 7, msg 458755 start
ipc_call mid 7, msg 458755 end
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
ipc_call mid 6, msg 393218 start
ipc_call mid 6, msg 393218 end
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:120, 0
OUT:120, 0
IN:120, 0
OUT:120, 0
ipc_call mid 7, msg 458755 start
ipc_call mid 7, msg 458755 end
ipc_call mid 6, msg 393218 start
ipc_call mid 6, msg 393218 end
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:10, 0
OUT:10, 0
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
IN:0, 1000000
OUT:0, 1000000
